ticker,quarter,tradable_date,entry_open,entry_qoq_pct,prior_entry_qoq_pct,score_change,pre_llm_fundamental_score,pre_llm_fundamental_bucket,revenue_bucket,tier_0_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,hp0_high_price_broad,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch,hp_production_extension,hp_research_extension,hp_LLM_best,rm1_low_price_dislocation_momentum,rm2_weak_acceleration,rm3_mid_price_dislocation_momentum,rm4_persistent_repricing_wave,repricing_momentum_extension,repricing_momentum_priority,market_repricing_score,rm_buy_review_flag,post_llm_candidate_flag,post_llm_high_priority_flag,post_llm_demote_flag,causal_change,negative_revision_risk,narrative_delta_bucket,operating_leverage_quality,durability,score_addition,primary_theme,secondary_themes,theme_role,theme_confidence,theme_driver_type,theme_momentum,theme_acceleration_score,theme_tailwind_score,theme_acceleration_research_visibility,theme_acceleration_rescan_flag,akg_universe_tier,macro_mode,macro_spy,macro_entry_action,macro_position_size_multiplier,tier_structure_score,hp_structure_score,total_structure_score,llm_business_improvement_score,fundamental_rerating_score,risk_penalty_score,entry_raw_score,entry_score_0_100,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct,winner_90d_30pct,loser_90d_minus30pct,is_partial_live_quarter,is_future_date_anomaly,eligible_for_backtest,pipeline_run_id,scoring_formula_version,tier_rule_version,hp_rule_version,rm_rule_version,theme_rule_version,macro_rule_version,source_file_hash
HIG,2022Q4,10/28/22,67.389999,7.26,-10.56,-1,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,9.7641,8.4434,11.3815,13.6816,15.2693,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2023Q1,2/3/23,72.529999,7.63,7.26,0,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,8.2035,6.4525,7.1695,-4.7842,-5.9424,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2023Q2,4/14/23,69.0,-4.87,7.63,0,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,1.2754,-1.1304,1.7536,3.8696,5.058,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2023Q3,2023-07-28,76.559998,10.96,-4.87,0,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-3.814,-6.6614,-6.0475,-5.8516,-6.0867,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2023Q4,2023-10-27,73.610001,-3.85,10.96,0,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,0.4891,3.7223,6.548,8.4092,18.3535,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2024Q1,2024-02-02,89.089996,21.03,-3.85,0,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,2.1663,6.095,6.4205,14.3338,9.4287,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2024Q2,2024-04-26,97.0,8.88,21.03,0,6.0,strong,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,2.1959,5.3299,3.433,6.7423,5.4948,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2024Q3,2024-07-26,106.650002,9.95,8.88,-1,5.0,good,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-1.6784,3.263,5.9728,9.2077,12.9489,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2024Q4,2024-10-25,113.730003,6.64,9.95,1,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-2.2597,2.374,6.8495,-2.7785,-2.4971,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2025Q1,2025-01-31,105.980003,-6.81,6.64,0,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,5.6426,6.0294,13.0119,17.3712,14.9651,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2025Q2,2025-04-25,119.059998,12.34,-6.81,1,7.0,strong,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,5.5854,8.5587,10.0118,6.3161,3.3429,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2025Q3,2025-07-29,123.669998,3.87,12.34,0,7.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,3.6306,4.9244,6.9136,6.9378,1.0512,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2025Q4,2025-10-28,121.389999,-1.84,3.87,0,7.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,6.6068,8.7898,12.8841,14.3504,7.7025,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIG,2026Q1,2026-01-30,134.619995,10.9,-1.84,0,7.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,3.5359,4.2267,5.3781,0.4531,,False,False,,False,False,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2021Q4,11/5/21,192.470001,,,,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,4,-1,0,-1.0703,-4.78,-3.4291,-1.5483,-4.6449,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2022Q1,2/11/22,179.0,-7.0,,6,7.0,strong,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,8,0,8,8,4.4022,17.8771,12.8156,17.3017,13.838,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2022Q2,5/6/22,218.529999,22.08,-7.0,-5,2.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-6.292,-3.2169,-2.7548,-3.9674,4.7042,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2022Q3,8/5/22,227.580002,4.14,22.08,2,4.0,good,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,2.1882,6.1517,0.6591,2.0257,7.3249,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2022Q4,11/4/22,244.660004,7.51,4.14,-3,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,4,-1,0,-9.6215,-5.8448,-3.605,-6.6664,-11.0153,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2023Q1,2/10/23,221.240005,-9.57,7.51,5,6.0,strong,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,6,1,5,5,0.3526,-1.6814,-5.4601,-5.4556,-11.0649,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2023Q2,5/5/23,192.649994,-12.92,-9.57,-6,0.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,6,0,6,6,2.476,2.8134,7.8225,18.1832,17.4461,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2023Q3,2023-08-04,227.460007,18.0690,-12.92,4.0000,4.0,good,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,HP4 - Fundamental reacceleration watch tag,,HP research extension,0,,,,,,,0,0,0,0,1,1,2,neutral,0,2,0,,,,,,,,0,,,,,,,,0,8,8,12,3,7,16,16,0.1011,-4.1106,-4.5459,-11.0965,2.8093,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2023Q4,2023-11-03,235.279999,3.44,18.07,-1,3.0,good,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,6,0,6,6,-0.816,1.3006,3.1112,10.5534,13.8261,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2024Q1,2024-02-02,266.079987,13.09,3.44,-2,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,4,-1,0,3.6305,7.9713,11.4063,8.0389,-7.851,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2024Q2,2024-05-03,246.320007,-7.43,13.09,-1,0.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,6,0,6,6,3.0895,2.6632,1.6483,0.4709,8.3956,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2024Q3,2024-08-02,265.720001,7.88,-7.43,4,4.0,good,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-0.7489,2.4048,3.6618,-0.4027,-30.3929,False,True,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2024Q4,2024-11-01,185.119995,-30.3327,7.88,1.0000,5.0,good,$2B-$10B,,,,,,HP0 - High-price broad watchlist,HP1 - Quality pullback re-rater,,,,,HP production extension,HP research extension,0,,,,,,,0,0,0,0,1,0,5,deteriorating,0,0,-3,,,,,,,,0,,,,,,,,0,15,15,0,6,18,3,3,11.6195,5.4991,5.2506,2.0797,5.6072,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2025Q1,2025-02-07,162.020004,-12.48,-30.33,0,5.0,good,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,6,0,6,6,4.7463,7.567,21.6084,15.7511,43.7785,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2025Q2,2025-05-02,230.169998,42.0627,-12.48,-5.0000,0.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,0,,,,,,,6,0,1,0,0,1,3,constructive,1,2,1,,,,,,,,0,,,,,,,,0,18,18,20,6,6,44,44,-0.1868,-2.4677,-3.202,7.0122,21.1539,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2025Q3,2025-08-01,276.869995,20.2894,42.06,0.0000,0.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,0,,,,,,,6,0,0,0,0,1,3,neutral,0,2,0,,,,,,,,0,,,,,,,,0,18,18,8,9,6,35,35,-3.6913,-3.7527,-2.5861,3.9874,15.2418,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2025Q4,2025-10-31,316.179993,14.1980,20.29,3.0000,3.0,good,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,HP4 - Fundamental reacceleration watch tag,,HP research extension,0,,,,,,,0,0,1,1,0,2,2,inflecting,2,2,3,,,,,,,,0,,,,,,,,0,8,8,40,6,0,54,54,0.7844,-4.5386,-3.0141,8.1599,35.3122,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HII,2026Q1,2026-02-06,374.890015,18.5685,14.2,3.0000,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,HP4 - Fundamental reacceleration watch tag,,HP research extension,0,,,,,,,0,0,1,1,0,3,1,inflecting,2,2,3,,,,,,,,0,,,,,,,,0,8,8,45,9,0,62,62,11.454,18.168,14.5883,7.3061,,False,False,,False,False,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2021Q4,11/11/21,8.55,,,,-3,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,,,0,0,0,0,1,2,3,neutral,0,1,0,,,,,,,,0,,,,,,,,29,0,29,12,8,17,32,32,-16.3743,-28.0702,-31.1111,-34.7368,-42.1053,False,True,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2022Q1,2/23/22,4.64,-45.73,,0,-3,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,,,0,0,0,0,1,2,3,neutral,0,1,0,,,,,,,,0,,,,,,,,30,0,30,12,11,19,34,34,-6.681,-6.4655,11.4224,3.8793,-26.2931,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2022Q2,5/10/22,3.89,-16.16,-45.73,-1,-4,weak,<$100M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,,,0,1,1,0,0,3,2,constructive,1,2,1,,,,,,,,0,,,,,,,,30,0,30,40,8,6,72,72,-9.7686,3.856,0.7712,38.3033,71.4653,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2022Q3,8/9/22,6.7,72.24,-16.16,0,-4,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,Repricing momentum extension,Repricing momentum priority,10,1,1,0,0,3,2,constructive,1,2,1,,,,,,,,0,,,,,,,,29,0,29,45,8,4,88,88,-10.7463,-9.2537,-1.4925,-25.5224,-31.0448,False,True,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2022Q4,11/8/22,5.87,-12.39,72.24,0,-4,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,,,0,0,1,1,0,3,1,inflecting,2,2,3,,,,,,,,0,,,,,,,,29,0,29,45,8,4,78,78,-1.5332,3.2368,23.5094,10.0511,33.5605,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2023Q1,2/28/23,10.66,81.6,-12.39,0,-4,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,Repricing momentum extension,Repricing momentum priority,10,1,1,1,0,3,2,inflecting,2,2,3,,,,,,,,0,,,,,,,,22,0,22,45,8,4,81,81,-15.8537,-9.3809,-7.0356,12.758,-16.6979,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2023Q2,5/9/23,10.775,1.08,81.6,2,-2,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,,,0,0,1,1,0,3,1,inflecting,2,2,3,,,,,,,,0,,,,,,,,22,0,22,45,11,0,78,78,-9.3271,-17.587,-15.0812,-20.0928,-26.6821,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2023Q3,2023-08-08,9.260000,-14.06,1.08,3,1,mixed,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,,,0,0,1,1,0,3,1,inflecting,2,2,3,,,,,,,,0,,,,,,,,25,0,25,45,9,0,79,79,-26.4579,-26.0259,-26.9978,-31.8575,-32.1814,False,True,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2023Q4,2023-11-07,6.770000,-26.89,-14.06,0,1,mixed,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,,,0,1,1,1,0,3,1,inflecting,2,2,3,,,,,,,,0,,,,,,,,25,0,25,45,9,0,79,79,10.3397,22.1566,28.8035,30.1329,26.4402,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2024Q1,2024-02-27,12.330000,82.13,-26.89,-4,-3,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,Repricing momentum extension,Repricing momentum priority,10,1,1,1,0,3,1,inflecting,2,2,3,,,,,,,,0,,,,,,,,22,0,22,45,8,4,81,81,15.6529,27.1695,25.4663,1.7843,54.9067,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2024Q2,2024-05-07,13.635000,10.58,82.13,5,2,mixed,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,,,0,1,1,1,0,3,1,inflecting,2,2,3,,,,,,,,0,,,,,,,,18,0,18,45,6,0,69,69,6.8573,40.0807,58.1958,50.4217,30.8397,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2024Q3,2024-08-06,17.525,28.53,10.58,2,4.0,good,$100M-$500M,Tier 0 - Broad right-tail scouting universe,,,,,,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,10,0,10,0,6,0,16,16,-11.0984,-8.4166,-17.6605,10.9273,18.4593,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2024Q4,2024-11-05,22.08,25.99,28.53,0,4.0,good,$500M-$1B,Tier 0 - Broad right-tail scouting universe,,,,,,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,10,0,10,0,8,0,18,18,-12.5,41.9837,43.1159,21.8297,76.3134,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2025Q1,2025-02-25,39.880001,80.62,25.99,-2,2.0,mixed,$500M-$1B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,8,0,8,8,-9.8546,-13.014,-19.9599,-28.5858,33.8014,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2025Q2,2025-05-06,38.330002,-3.89,80.62,3,5.0,good,$100M-$500M,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,68.6668,39.2121,37.6728,26.324,65.2752,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2025Q3,2025-08-05,55.294998,44.2604,-3.89,2.0000,7.0,strong,$500M-$1B,,,,,,HP0 - High-price broad watchlist,,,,,HP4 - Fundamental reacceleration watch tag,,HP research extension,0,,,,,,,0,0,0,0,1,2,4,neutral,0,1,-3,,,,,,,,0,,,,,,,,0,8,8,12,6,13,13,13,-16.7737,-22.2534,-12.9939,-0.9675,-19.7215,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2025Q4,2025-11-04,45.75,-17.26,44.26,1,8.0,strong,$500M-$1B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,8,0,8,8,-19.1694,-17.4208,-12.5246,-24.1311,-42.2076,False,True,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HIMS,2026Q1,2026-02-24,14.830000,-67.58,-17.26,-3,5,good,$500M-$1B,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,,,0,1,0,0,1,2,3,neutral,1,1,0,,,,,,,,0,,,,,,,,18,0,18,14,8,13,27,27,6.1362,67.7680,40.6608,98.9885,,False,False,,False,False,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HLF,2021Q4,11/3/21,44.950001,,,,8.0,strong,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,8,0,8,8,-5.9177,-12.4138,-16.5295,-6.6073,-6.5851,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
HLF,2022Q1,2/24/22,35.389999,-21.2681,,-1.0000,7.0,strong,$2B-$10B,,,,,,HP0 - High-price broad watchlist,HP1 - Quality pullback re-rater,,,,,HP production extension,HP research extension,0,,,,,,,0,0,0,0,1,0,4,deteriorating,0,0,-3,,,,,,,,0,,,,,,,,0,15,15,0,8,18,5,5,-0.2543,-4.6058,-11.2744,-20.599,-40.4917,False,True,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
