quarter,ticker,cik,revenue_bucket,pipeline_status,pipeline_missing_reason,repair_status,repair_notes,event_accession,event_dates,primary_8k_doc,primary_8k_cached,primary_8k_text_len,exhibit_docs,exhibit_cached_count,exhibit_doc_count,exhibit_text_len,periodic_accession,periodic_doc,periodic_cached,periodic_text_len,earnings_event_ready_for_local_extraction,periodic_doc_ready,coverage_reasons,periodic_reasons
2024Q3,AMKR,1047127,$1B-$2B,doc_quality_passed,,,,0001047127-24-000156,2024-07-29,amkr-20240729.htm,True,3246,amkr6302024erex-991.htm,1,1,17167,0001047127-24-000159,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,AMN,1142750,$1B-$2B,doc_quality_passed,,,,0000950142-24-002148,2024-08-08,eh240517074_8k.htm,True,3378,eh240517074_ex9901.htm,1,1,35206,0001142750-24-000050,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,AMPH,1297184,$100M-$500M,doc_quality_passed,,,,0001297184-24-000045,2024-08-07,amph-20240807x8k.htm,True,3483,amph-20240807xex99d1.htm,1,1,23339,0001297184-24-000048,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,AMR,1704715,$500M-$1B,doc_quality_passed,,,,0001704715-24-000117,2024-08-05,amr-20240805.htm,True,3165,pressrelease6302024.htm,1,1,26081,0001704715-24-000119,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,AMRX,1723128,$500M-$1B,doc_quality_passed,,,,0001723128-24-000030,2024-08-09,amrx-20240807.htm,True,5470,amrx-q22024ex992.htm;amrx-q22024xex991ipx203app.htm,2,2,48816,0001723128-24-000032,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,AMT,1053507,$2B-$10B,doc_quality_passed,,,,0001053507-24-000103,2024-07-30,amt-20240730.htm,True,5298,pressreleaseq22024.htm,1,1,57511,0001053507-24-000105,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,AMWD,794619,$1B-$2B,doc_quality_passed,,,,0000794619-24-000067,2024-08-27,amwd-20240827.htm,True,3022,ex991202407318k.htm,1,1,18082,0000794619-24-000070,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,ANDE,821026,$2B-$10B,doc_quality_passed,,,,0000821026-24-000179,2024-08-06,ande-20240806.htm,True,3011,q22024ex-99pressrelease.htm,1,1,30873,0000821026-24-000185,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,ANET,1596532,$1B-$2B,doc_quality_passed,,,,0001596532-24-000277,2024-07-30,anet-20240730.htm,True,3646,ex991q224-earningsrelease.htm,1,1,18334,0001596532-24-000279,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,ANF,1018840,$500M-$1B,doc_quality_passed,,,,0001018840-24-000066,2024-08-29,anf-20240828.htm,True,5396,q22024investorpresentati.htm;q22024pressrelease.htm,2,2,48798,0001018840-24-000071,,False,0,True,False,ready,missing_periodic_doc_name
