quarter,ticker,event_date,event_accession,extraction_source,numeric_evidence_count,guidance_evidence_count,wave_or_demand_evidence_count,warning_or_risk_evidence_count,primary_text_len,exhibit_text_len,semantic_text_len,semantic_parse_status,table_count,json_path
2024Q3,AZZ,2024-07-10,0000008947-24-000152,sec_parser_table_xbrl,6,6,6,6,3453,20819,20555,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/AZZ/AZZ_2024-07-10_000000894724000152.json
2024Q3,BALL,2024-08-01,0000009389-24-000031,sec_parser_table_xbrl,6,6,6,6,4373,36287,34655,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BALL/BALL_2024-08-01_000000938924000031.json
2024Q3,BANC,2024-07-23,0001140361-24-033794,sec_parser_table_xbrl,2,5,6,6,4002,90934,91061,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BANC/BANC_2024-07-23_000114036124033794.json
2024Q3,BARK,2024-08-07,0001819574-24-000037,sec_parser_table_xbrl,6,6,6,6,3552,25465,25137,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BARK/BARK_2024-08-07_000181957424000037.json
2024Q3,BAX,2024-08-06,0001628280-24-034963,sec_parser_table_xbrl,6,6,6,6,3945,52179,50844,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BAX/BAX_2024-08-06_000162828024034963.json
2024Q3,BBBY,2024-07-29,0001130713-24-000052,sec_parser_table_xbrl,6,0,6,6,3332,18221,17947,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BBBY/BBBY_2024-07-29_000113071324000052.json
2024Q3,BBSI,2024-07-31,0000950170-24-088570,sec_parser_table_xbrl,6,4,6,1,3385,12997,12964,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BBSI/BBSI_2024-07-31_000095017024088570.json
2024Q3,BBT,2024-07-18,0001104659-24-080743,sec_parser_table_xbrl,6,3,6,6,3777,35833,35950,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BBT/BBT_2024-07-18_000110465924080743.json
2024Q3,BBY,2024-08-29,0000764478-24-000031,sec_parser_table_xbrl,6,6,6,6,3851,29811,29847,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BBY/BBY_2024-08-29_000076447824000031.json
2024Q3,BCC,2024-08-05,0001328581-24-000078,sec_parser_table_xbrl,6,6,6,6,3203,35299,34253,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BCC/BCC_2024-08-05_000132858124000078.json
2024Q3,BCO,2024-08-07,0000078890-24-000269,sec_parser_table_xbrl,6,6,6,6,4127,103032,102605,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BCO/BCO_2024-08-07_000007889024000269.json
2024Q3,BCPC,2024-07-26,0001628280-24-033055,sec_parser_table_xbrl,6,3,6,6,3277,25414,25106,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BCPC/BCPC_2024-07-26_000162828024033055.json
2024Q3,BDC,2024-08-01,0000913142-24-000027,sec_parser_table_xbrl,6,6,6,6,3549,24841,24393,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BDC/BDC_2024-08-01_000091314224000027.json
2024Q3,BDN,2024-07-24,0000790816-24-000033,sec_parser_table_xbrl,6,6,6,6,4399,32172,31786,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BDN/BDN_2024-07-24_000079081624000033.json
2024Q3,BDX,2024-08-01,0000010795-24-000064,sec_parser_table_xbrl,6,6,6,6,4324,49645,48840,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BDX/BDX_2024-08-01_000001079524000064.json
2024Q3,BE,2024-08-08,0001628280-24-036108,sec_parser_table_xbrl,6,6,6,6,3808,33333,32878,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BE/BE_2024-08-08_000162828024036108.json
2024Q3,BEN,2024-07-26,0000038777-24-000112,sec_parser_table_xbrl,6,1,6,6,4215,28707,27930,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BEN/BEN_2024-07-26_000003877724000112.json
2024Q3,BFH,2024-07-25,0001101215-24-000173,sec_parser_table_xbrl,6,6,6,6,4555,77066,77819,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BFH/BFH_2024-07-25_000110121524000173.json
2024Q3,BGS,2024-08-06,0001558370-24-011078,sec_parser_table_xbrl,6,4,6,6,3241,57702,55890,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BGS/BGS_2024-08-06_000155837024011078.json
2024Q3,BHE,2024-07-30,0000950170-24-087893,sec_parser_table_xbrl,6,6,6,6,3650,26372,26334,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BHE/BHE_2024-07-30_000095017024087893.json
2024Q3,BHF,2024-08-07,0001685040-24-000035,sec_parser_table_xbrl,6,6,6,6,5928,38480,37879,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BHF/BHF_2024-08-07_000168504024000035.json
2024Q3,BHFAL,2024-08-07,0001685040-24-000035,sec_parser_table_xbrl,6,6,6,6,5928,38480,37879,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BHFAL/BHFAL_2024-08-07_000168504024000035.json
2024Q3,BHFAM,2024-08-07,0001685040-24-000035,sec_parser_table_xbrl,6,6,6,6,5928,38480,37879,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BHFAM/BHFAM_2024-08-07_000168504024000035.json
2024Q3,BHFAN,2024-08-07,0001685040-24-000035,sec_parser_table_xbrl,6,6,6,6,5928,38480,37879,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BHFAN/BHFAN_2024-08-07_000168504024000035.json
2024Q3,BHFAO,2024-08-07,0001685040-24-000035,sec_parser_table_xbrl,6,6,6,6,5928,38480,37879,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BHFAO/BHFAO_2024-08-07_000168504024000035.json
2024Q3,BHFAP,2024-08-07,0001685040-24-000035,sec_parser_table_xbrl,6,6,6,6,5928,38480,37879,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BHFAP/BHFAP_2024-08-07_000168504024000035.json
2024Q3,BHR,2024-07-31,0001574085-24-000187,sec_parser_table_xbrl,6,1,6,6,3377,117632,110030,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BHR/BHR_2024-07-31_000157408524000187.json
2024Q3,BIIB,2024-08-01,0000875045-24-000022,sec_parser_table_xbrl,6,6,6,6,3240,37293,36620,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BIIB/BIIB_2024-08-01_000087504524000022.json
2024Q3,BKH,2024-07-31,0000950170-24-088610,sec_parser_table_xbrl,6,6,6,6,3235,27178,27089,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BKH/BKH_2024-07-31_000095017024088610.json
2024Q3,BKNG,2024-08-01,0001075531-24-000039,sec_parser_table_xbrl,6,0,6,6,5850,21742,21264,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BKNG/BKNG_2024-08-01_000107553124000039.json
2024Q3,BKR,2024-07-25,0001701605-24-000109,sec_parser_table_xbrl,6,6,6,5,5405,32490,31842,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BKR/BKR_2024-07-25_000170160524000109.json
2024Q3,BLBD,2024-08-07,0001589526-24-000081,sec_parser_table_xbrl,6,6,6,6,4540,29072,28713,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BLBD/BLBD_2024-08-07_000158952624000081.json
2024Q3,BLDR,2024-08-06,0000950170-24-091191,sec_parser_table_xbrl,6,6,6,6,3690,36625,36529,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BLDR/BLDR_2024-08-06_000095017024091191.json
2024Q3,BLKB,2024-07-30,0001280058-24-000054,sec_parser_table_xbrl,6,5,6,6,3688,34145,33575,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BLKB/BLKB_2024-07-30_000128005824000054.json
2024Q3,BLMN,2024-08-06,0001546417-24-000123,sec_parser_table_xbrl,6,6,6,6,3427,34120,33310,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BLMN/BLMN_2024-08-06_000154641724000123.json
2024Q3,BMBL,2024-08-07,0000950170-24-092742,sec_parser_table_xbrl,6,6,6,6,3355,31261,31179,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BMBL/BMBL_2024-08-07_000095017024092742.json
2024Q3,BMEA,2024-07-31,0000950170-24-088581,sec_parser_table_xbrl,1,4,6,6,3296,11735,11699,sec_parser,3,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BMEA/BMEA_2024-07-31_000095017024088581.json
2024Q3,BMI,2024-07-19,0000950170-24-084764,sec_parser_table_xbrl,6,1,6,1,3037,10988,10968,sec_parser,3,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BMI/BMI_2024-07-19_000095017024084764.json
2024Q3,BMRN,2024-08-05,0001048477-24-000125,sec_parser_table_xbrl,6,6,6,6,3624,33455,32948,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BMRN/BMRN_2024-08-05_000104847724000125.json
2024Q3,BNED,2024-07-01,0001634117-24-000046,sec_parser_table_xbrl,5,5,6,6,3751,24583,24191,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BNED/BNED_2024-07-01_000163411724000046.json
2024Q3,BNL,2024-07-02,0000950170-24-080477,sec_parser_table_xbrl,0,3,6,2,3862,12858,12829,sec_parser,2,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BNL/BNL_2024-07-02_000095017024080477.json
2024Q3,BOOT,2024-08-07,0001558370-24-011354,sec_parser_table_xbrl,6,6,6,6,5017,31952,31357,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BOOT/BOOT_2024-08-07_000155837024011354.json
2024Q3,BOX,2024-08-27,0000950170-24-100997,sec_parser_table_xbrl,6,6,6,6,3603,39332,39263,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BOX/BOX_2024-08-27_000095017024100997.json
2024Q3,BPOP,2024-07-24,0001193125-24-183299,sec_parser_table_xbrl,6,6,6,6,5159,109201,109103,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BPOP/BPOP_2024-07-24_000119312524183299.json
2024Q3,BR,2024-08-06,0001383312-24-000037,sec_parser_table_xbrl,6,6,6,6,6683,80622,81099,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BR/BR_2024-08-06_000138331224000037.json
2024Q3,BRKR,2024-08-06,0000950170-24-091188,sec_parser_table_xbrl,6,6,6,6,3768,29879,29825,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BRKR/BRKR_2024-08-06_000095017024091188.json
2024Q3,BRO,2024-07-22,0000950170-24-085352,sec_parser_table_xbrl,6,2,6,6,3378,25958,25924,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BRO/BRO_2024-07-22_000095017024085352.json
2024Q3,BRSP,2024-07-30,0001717547-24-000068,sec_parser_table_xbrl,0,1,6,4,5225,9680,10931,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BRSP/BRSP_2024-07-30_000171754724000068.json
2024Q3,BSX,2024-07-24,0000885725-24-000060,sec_parser_table_xbrl,6,6,6,6,3659,27676,27226,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BSX/BSX_2024-07-24_000088572524000060.json
2024Q3,BSY,2024-08-06,0001031308-24-000008,sec_parser_table_xbrl,6,3,6,3,4216,30040,29616,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BSY/BSY_2024-08-06_000103130824000008.json
2024Q3,BTSG,2024-08-02,0000950170-24-089576,sec_parser_table_xbrl,6,6,6,6,3582,31429,31308,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BTSG/BTSG_2024-08-02_000095017024089576.json
2024Q3,BTSGU,2024-08-02,0000950170-24-089576,sec_parser_table_xbrl,6,6,6,6,3582,31429,31308,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BTSGU/BTSGU_2024-08-02_000095017024089576.json
2024Q3,BTU,2024-08-01,0001064728-24-000122,sec_parser_table_xbrl,6,6,6,6,3916,30261,29678,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BTU/BTU_2024-08-01_000106472824000122.json
2024Q3,BV,2024-07-31,0000950170-24-088596,sec_parser_table_xbrl,6,6,6,6,3487,43253,43192,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BV/BV_2024-07-31_000095017024088596.json
2024Q3,BVS,2024-08-06,0001628280-24-034976,sec_parser_table_xbrl,6,6,6,6,3428,39805,39201,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BVS/BVS_2024-08-06_000162828024034976.json
2024Q3,BWIN,2024-08-06,0001781755-24-000047,sec_parser_table_xbrl,6,3,6,6,3560,30307,29868,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BWIN/BWIN_2024-08-06_000178175524000047.json
2024Q3,BWXT,2024-08-05,0001486957-24-000040,sec_parser_table_xbrl,6,6,6,6,3641,27047,26353,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BWXT/BWXT_2024-08-05_000148695724000040.json
2024Q3,BX,2024-07-18,0001193125-24-180721,sec_parser_table_xbrl,6,4,6,6,2896,95642,95575,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BX/BX_2024-07-18_000119312524180721.json
2024Q3,BXC,2024-07-30,0001301787-24-000023,sec_parser_table_xbrl,6,6,6,6,3843,67566,67777,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BXC/BXC_2024-07-30_000130178724000023.json
2024Q3,BXP,2024-07-30,0001656423-24-000043,sec_parser_table_xbrl,6,6,6,6,4901,25902,25609,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BXP/BXP_2024-07-30_000165642324000043.json
2024Q3,BZH,2024-08-01,0000915840-24-000047,sec_parser_table_xbrl,6,0,6,6,3216,32504,31960,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/BZH/BZH_2024-08-01_000091584024000047.json
2024Q3,CABO,2024-08-01,0001632127-24-000103,sec_parser_table_xbrl,6,2,6,6,3704,30626,29848,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CABO/CABO_2024-08-01_000163212724000103.json
2024Q3,CACC,2024-07-31,0000885550-24-000090,sec_parser_table_xbrl,6,6,6,6,7710,76351,74743,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CACC/CACC_2024-07-31_000088555024000090.json
2024Q3,CAG,2024-07-11,0001558370-24-009749,sec_parser_table_xbrl,6,6,6,6,3533,55942,51008,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CAG/CAG_2024-07-11_000155837024009749.json
2024Q3,CAKE,2024-07-31,0001104659-24-084383,sec_parser_table_xbrl,6,1,6,6,4418,45158,45192,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CAKE/CAKE_2024-07-31_000110465924084383.json
2024Q3,CAL,2024-09-12,0000014707-24-000037,sec_parser_table_xbrl,6,6,6,6,3553,27331,25333,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CAL/CAL_2024-09-12_000001470724000037.json
2024Q3,CALM,2024-07-23,0001562762-24-000175,sec_parser_table_xbrl,6,3,6,6,3764,15829,15831,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CALM/CALM_2024-07-23_000156276224000175.json
2024Q3,CALX,2024-07-22,0001406666-24-000029,sec_parser_table_xbrl,6,6,6,6,5074,35538,35154,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CALX/CALX_2024-07-22_000140666624000029.json
2024Q3,CALY,2024-08-07,0000837465-24-000068,sec_parser_table_xbrl,6,6,6,6,3560,43583,42485,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CALY/CALY_2024-08-07_000083746524000068.json
2024Q3,CAR,2024-08-05,0000723612-24-000042,sec_parser_table_xbrl,6,3,6,6,3321,29795,29215,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CAR/CAR_2024-08-05_000072361224000042.json
2024Q3,CARG,2024-08-08,0000950170-24-093892,sec_parser_table_xbrl,6,6,6,6,3462,45964,45876,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CARG/CARG_2024-08-08_000095017024093892.json
2024Q3,CARR,2024-07-25,0001783180-24-000075,sec_parser_table_xbrl,6,6,6,5,3898,29381,28291,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CARR/CARR_2024-07-25_000178318024000075.json
2024Q3,CARS,2024-08-08,0000950170-24-093338,sec_parser_table_xbrl,6,6,6,6,3327,29736,29699,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CARS/CARS_2024-08-08_000095017024093338.json
2024Q3,CASH,2024-07-24,0000907471-24-000082,sec_parser_table_xbrl,6,1,6,6,36631,45025,44211,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CASH/CASH_2024-07-24_000090747124000082.json
2024Q3,CBL,2024-08-09,0000950170-24-094441,sec_parser_table_xbrl,6,6,6,6,3399,77473,77258,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CBL/CBL_2024-08-09_000095017024094441.json
2024Q3,CBOE,2024-08-02,0001558370-24-010646,sec_parser_table_xbrl,6,6,6,6,3284,52124,49335,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CBOE/CBOE_2024-08-02_000155837024010646.json
2024Q3,CBRL,2024-09-19,0001104659-24-101208,sec_parser_table_xbrl,6,6,6,6,3265,30358,30530,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CBRL/CBRL_2024-09-19_000110465924101208.json
2024Q3,CBT,2024-08-05,0000950170-24-090886,sec_parser_table_xbrl,6,6,6,6,2826,47144,47088,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CBT/CBT_2024-08-05_000095017024090886.json
2024Q3,CBZ,2024-07-31,0001628280-24-033643,sec_parser_table_xbrl,6,6,6,6,3138,31952,31555,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CBZ/CBZ_2024-07-31_000162828024033643.json
2024Q3,CC,2024-08-01,0000950170-24-089310,sec_parser_table_xbrl,6,5,6,6,3194,38528,38478,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CC/CC_2024-08-01_000095017024089310.json
2024Q3,CCC,2024-07-30,0000950170-24-087864,sec_parser_table_xbrl,6,2,6,6,3511,26818,26797,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CCC/CCC_2024-07-30_000095017024087864.json
2024Q3,CCI,2024-07-17,0001051470-24-000180,sec_parser_table_xbrl,6,6,6,6,3887,72192,70706,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CCI/CCI_2024-07-17_000105147024000180.json
2024Q3,CCL,2024-09-30,0000815097-24-000069,sec_parser_table_xbrl,6,6,6,6,4631,39456,38785,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CCL/CCL_2024-09-30_000081509724000069.json
2024Q3,CCOI,2024-08-08,0001104659-24-087003,sec_parser_table_xbrl,6,1,6,6,3701,58754,58804,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CCOI/CCOI_2024-08-08_000110465924087003.json
2024Q3,CCRN,2024-07-31,0001628280-24-033758,sec_parser_table_xbrl,6,4,6,6,3581,29915,29263,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CCRN/CCRN_2024-07-31_000162828024033758.json
2024Q3,CCS,2024-07-24,0001576940-24-000057,sec_parser_table_xbrl,6,4,6,6,7599,27610,27671,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CCS/CCS_2024-07-24_000157694024000057.json
2024Q3,CDE,2024-08-07,0000215466-24-000097,sec_parser_table_xbrl,6,6,6,6,3340,56971,55203,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CDE/CDE_2024-08-07_000021546624000097.json
2024Q3,CDNS,2024-07-22,0000813672-24-000150,sec_parser_table_xbrl,6,6,6,6,3509,46992,45452,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CDNS/CDNS_2024-07-22_000081367224000150.json
2024Q3,CDP,2024-07-29,0000860546-24-000050,sec_parser_table_xbrl,6,6,6,6,3858,122350,118909,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CDP/CDP_2024-07-29_000086054624000050.json
2024Q3,CDRE,2024-08-09,0001558370-24-011748,sec_parser_table_xbrl,6,6,6,6,5141,40679,39954,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CDRE/CDRE_2024-08-09_000155837024011748.json
2024Q3,CDW,2024-07-31,0001402057-24-000135,sec_parser_table_xbrl,6,2,6,6,4330,34124,33555,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CDW/CDW_2024-07-31_000140205724000135.json
2024Q3,CECO,2024-07-30,0000950170-24-087502,sec_parser_table_xbrl,6,6,6,6,3215,24350,24313,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CECO/CECO_2024-07-30_000095017024087502.json
2024Q3,CELH,2024-08-06,0001341766-24-000059,sec_parser_table_xbrl,6,3,6,6,4170,35508,36043,sec_parser,4,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CELH/CELH_2024-08-06_000134176624000059.json
2024Q3,CENX,2024-08-08,0000949157-24-000076,sec_parser_table_xbrl,6,4,6,6,3967,19383,19105,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CENX/CENX_2024-08-08_000094915724000076.json
2024Q3,CF,2024-08-07,0001104659-24-086801,sec_parser_table_xbrl,6,6,6,6,3376,21765,22434,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CF/CF_2024-08-07_000110465924086801.json
2024Q3,CFG,2024-07-17,0000759944-24-000138,sec_parser_table_xbrl,6,6,6,6,4284,118728,118511,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CFG/CFG_2024-07-17_000075994424000138.json
2024Q3,CFLT,2024-07-31,0000950170-24-088555,sec_parser_table_xbrl,6,6,6,6,3508,29010,28993,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CFLT/CFLT_2024-07-31_000095017024088555.json
2024Q3,CGNX,2024-07-31,0000851205-24-000069,sec_parser_table_xbrl,6,6,6,6,3694,26620,26236,sec_parser,4,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CGNX/CGNX_2024-07-31_000085120524000069.json
2024Q3,CHD,2024-08-02,0000950170-24-089586,sec_parser_table_xbrl,6,6,6,6,2934,30107,30051,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/CHD/CHD_2024-08-02_000095017024089586.json
